emp_id,gender,age,marital_status,job_level,experience,dept,emp_type,wlb,work_env,physical_activity_hours,workload,stress,sleep_hours,commute_mode,commute_distance,num_companies,team_size,num_reports,edu_level,have_ot,training_hours_per_year,job_satisfaction,emp_satisfaction
16,Male,39,Married,Senior,17,Marketing,Full-Time,3,2,2.2,1,3,7.5,Public Transport,29,5,18,9,Bachelor,True,48.5,4,Tinggi
17,Male,36,Divorced,Mid,14,IT,Full-Time,4,5,1.3,4,1,5.9,Motorbike,8,4,14,0,Bachelor,True,37.0,4,Tinggi
19,Male,29,Single,Junior,7,IT,Part-Time,5,1,2.0,1,2,6.9,Walk,2,2,6,0,Bachelor,True,23.5,4,Tinggi
30,Male,26,Single,Junior,1,Finance,Contract,5,2,2.4,3,1,6.9,Motorbike,14,1,8,0,Bachelor,True,20.5,4,Tinggi
37,Male,38,Single,Senior,16,Finance,Full-Time,3,2,2.0,1,1,6.5,Public Transport,29,5,18,3,Bachelor,True,48.0,4,Tinggi
41,Male,32,Single,Mid,9,IT,Part-Time,5,2,4.1,1,1,7.6,Bike,8,3,15,0,Bachelor,True,34.5,4,Tinggi
48,Male,24,Single,Mid,2,IT,Full-Time,5,1,1.7,2,1,6.4,Car,23,0,11,0,Bachelor,True,31.0,4,Tinggi
55,Female,24,Single,Mid,2,Marketing,Full-Time,4,3,2.9,5,1,8.8,Public Transport,29,0,13,0,Bachelor,False,31.0,5,Tinggi
56,Female,29,Single,Mid,7,Finance,Full-Time,5,1,0.8,4,1,7.2,Car,6,2,15,0,Bachelor,False,33.5,5,Tinggi
67,Male,28,Single,Junior,6,Finance,Full-Time,3,5,1.5,4,1,7.8,Bike,5,2,7,0,Bachelor,False,23.0,5,Tinggi
80,Male,35,Single,Senior,13,Customer Service,Part-Time,2,3,2.2,3,2,8.6,Motorbike,13,4,15,8,Bachelor,True,46.5,5,Tinggi
84,Female,29,Single,Junior,7,Customer Service,Full-Time,3,4,1.8,3,1,8.7,Walk,1,2,7,0,Bachelor,False,23.5,5,Tinggi
88,Male,33,Single,Senior,11,Finance,Part-Time,3,3,3.3,3,2,7.2,Public Transport,13,3,21,8,Bachelor,False,45.5,5,Tinggi
90,Male,58,Married,Senior,24,Finance,Full-Time,4,1,2.7,3,3,7.0,Public Transport,24,12,18,4,Bachelor,False,52.0,5,Tinggi
92,Male,25,Married,Junior,3,Operations,Full-Time,4,4,1.8,1,2,5.3,Car,5,1,10,0,Bachelor,False,21.5,5,Tinggi
93,Female,22,Single,Junior,0,Finance,Part-Time,3,4,1.6,1,1,5.8,Car,5,0,8,0,Bachelor,False,20.0,5,Tinggi
96,Male,22,Single,Intern/Fresher,0,Finance,Part-Time,3,5,1.5,3,3,6.2,Motorbike,20,0,26,0,Bachelor,False,10.0,5,Tinggi
97,Male,38,Married,Mid,16,IT,Full-Time,4,3,2.6,1,1,7.3,Walk,2,5,10,0,Bachelor,True,38.0,5,Tinggi
100,Female,24,Single,Mid,2,IT,Full-Time,5,5,2.0,3,1,6.8,Walk,1,0,13,0,Bachelor,True,31.0,5,Tinggi
110,Female,27,Single,Junior,5,Customer Service,Full-Time,3,4,1.4,5,1,8.1,Public Transport,21,1,7,0,Bachelor,True,22.5,5,Tinggi
112,Female,25,Married,Junior,3,HR,Full-Time,4,5,2.2,1,2,5.9,Public Transport,19,1,10,0,Bachelor,False,21.5,5,Tinggi
117,Male,34,Married,Mid,12,IT,Full-Time,4,5,2.6,4,1,6.3,Car,6,4,13,0,Bachelor,True,36.0,5,Tinggi
120,Male,36,Married,Mid,10,IT,Full-Time,1,2,2.1,2,1,6.7,Bike,1,4,11,0,Bachelor,False,35.0,5,Tinggi
133,Female,23,Single,Junior,1,Legal,Full-Time,3,5,1.0,3,1,7.0,Public Transport,20,0,7,0,Bachelor,False,20.5,5,Tinggi
134,Male,30,Married,Mid,6,Operations,Full-Time,4,4,0.4,1,1,4.6,Public Transport,10,2,15,0,Bachelor,False,33.0,5,Tinggi
135,Male,37,Married,Mid,15,Operations,Full-Time,5,2,2.6,4,2,8.5,Bike,8,5,13,0,Bachelor,False,37.5,5,Tinggi
138,Male,28,Single,Junior,4,IT,Full-Time,5,4,0.8,2,1,7.4,Walk,2,2,8,0,Bachelor,True,22.0,5,Tinggi
148,Female,36,Single,Mid,4,Marketing,Contract,3,3,3.1,4,2,8.5,Car,14,4,12,0,Bachelor,True,32.0,5,Tinggi
149,Female,25,Single,Junior,3,Legal,Full-Time,3,2,2.8,3,1,6.5,Car,22,1,5,0,Bachelor,False,21.5,5,Tinggi
153,Female,23,Single,Intern/Fresher,1,Marketing,Full-Time,5,4,1.8,4,1,6.4,Public Transport,27,0,21,0,Bachelor,False,10.5,5,Tinggi
158,Female,36,Married,Senior,4,HR,Full-Time,1,5,0.6,2,2,6.1,Bike,3,4,25,2,Bachelor,False,42.0,5,Tinggi
161,Male,27,Single,Junior,5,Finance,Part-Time,4,4,0.4,3,1,5.0,Car,19,1,6,0,Bachelor,False,22.5,5,Tinggi
162,Male,33,Married,Mid,11,IT,Part-Time,4,3,2.3,5,3,9.5,Public Transport,11,3,10,0,Bachelor,True,35.5,5,Tinggi
176,Female,37,Married,Mid,5,Operations,Contract,4,2,1.3,2,1,7.4,Car,6,5,13,0,Bachelor,False,32.5,5,Tinggi
177,Male,32,Single,Mid,1,Operations,Full-Time,4,1,1.6,1,1,6.8,Car,13,3,10,0,Bachelor,False,30.5,5,Tinggi
181,Male,24,Married,Junior,2,IT,Part-Time,3,4,1.0,4,2,5.9,Public Transport,29,0,9,0,Bachelor,False,21.0,5,Tinggi
188,Male,29,Single,Senior,4,Operations,Full-Time,1,4,1.3,2,3,8.3,Car,28,2,15,4,Bachelor,False,42.0,5,Tinggi
194,Female,28,Married,Junior,1,Sales,Full-Time,3,3,3.1,2,1,6.8,Car,22,2,7,0,Bachelor,False,20.5,5,Tinggi
196,Female,38,Married,Mid,16,Sales,Contract,4,1,2.5,4,1,7.4,Motorbike,13,5,15,0,Bachelor,False,38.0,5,Tinggi
197,Female,24,Married,Junior,2,Finance,Full-Time,5,5,3.2,5,2,7.2,Public Transport,29,0,5,0,Bachelor,False,21.0,5,Tinggi
207,Male,40,Single,Senior,10,IT,Full-Time,4,5,1.3,4,1,7.0,Car,7,6,22,7,Bachelor,True,45.0,4,Tinggi
208,Male,40,Divorced,Senior,7,Sales,Full-Time,2,5,0.7,3,1,7.7,Car,5,6,15,3,Bachelor,True,43.5,4,Tinggi
212,Male,30,Married,Mid,8,IT,Contract,1,3,2.4,1,1,7.1,Car,25,2,11,0,Bachelor,True,34.0,4,Tinggi
213,Male,23,Single,Junior,1,Finance,Full-Time,5,3,1.6,3,1,7.3,Public Transport,29,0,6,0,Bachelor,False,20.5,4,Tinggi
232,Female,22,Single,Intern/Fresher,0,IT,Full-Time,5,5,2.5,5,1,7.6,Public Transport,12,0,27,0,Bachelor,True,10.0,4,Tinggi
237,Female,24,Single,Junior,2,Legal,Contract,4,4,0.9,2,1,4.9,Motorbike,3,0,8,0,Bachelor,False,21.0,4,Tinggi
239,Female,24,Single,Junior,2,Customer Service,Full-Time,1,3,3.2,1,1,7.2,Motorbike,10,0,7,0,Bachelor,False,21.0,4,Tinggi
241,Female,34,Married,Senior,3,Marketing,Full-Time,3,1,2.8,4,1,7.1,Walk,2,4,16,2,Bachelor,False,41.5,4,Tinggi
242,Female,38,Married,Mid,16,Operations,Full-Time,2,3,1.0,2,1,5.9,Car,16,5,10,0,Bachelor,False,38.0,4,Tinggi
246,Male,48,Married,Senior,3,IT,Full-Time,3,5,2.5,5,3,7.8,Motorbike,7,8,22,1,Bachelor,False,41.5,4,Tinggi
250,Female,27,Single,Junior,3,Finance,Full-Time,2,1,2.6,2,1,6.6,Car,16,1,7,0,Bachelor,False,21.5,4,Tinggi
266,Male,22,Single,Intern/Fresher,0,Legal,Full-Time,5,1,0.4,1,3,6.7,Public Transport,22,0,26,0,Bachelor,False,10.0,4,Tinggi
268,Male,29,Single,Junior,7,Operations,Full-Time,2,2,0.0,2,1,7.0,Walk,1,2,10,0,Bachelor,False,23.5,4,Tinggi
269,Female,47,Single,Mid,19,Finance,Part-Time,5,3,3.0,1,2,6.9,Public Transport,24,8,10,0,Bachelor,False,39.5,4,Tinggi
275,Male,26,Single,Junior,4,Finance,Full-Time,4,5,3.2,4,1,6.7,Car,26,1,7,0,Bachelor,False,22.0,4,Tinggi
278,Male,46,Married,Mid,24,Legal,Full-Time,1,4,1.4,2,1,8.1,Car,22,8,15,0,Bachelor,False,42.0,4,Tinggi
283,Male,24,Single,Senior,2,Finance,Contract,2,5,1.1,4,1,6.2,Car,26,0,19,1,Bachelor,False,41.0,4,Tinggi
285,Female,28,Single,Junior,6,Customer Service,Full-Time,2,1,1.6,3,1,7.4,Car,6,2,10,0,Bachelor,False,23.0,4,Tinggi
288,Male,36,Married,Mid,14,Finance,Full-Time,4,4,2.6,4,1,7.3,Walk,1,4,11,0,Bachelor,False,37.0,4,Tinggi
291,Female,34,Married,Mid,12,Marketing,Full-Time,4,2,2.1,4,3,8.7,Car,17,4,13,0,Bachelor,False,36.0,4,Tinggi
298,Male,33,Divorced,Mid,11,IT,Full-Time,5,3,3.6,4,1,7.1,Car,28,3,14,0,Bachelor,True,35.5,4,Tinggi
299,Male,25,Single,Junior,3,Customer Service,Contract,3,5,1.0,2,1,7.5,Public Transport,13,1,10,0,Bachelor,True,21.5,4,Tinggi
304,Male,40,Married,Mid,10,IT,Part-Time,1,5,2.8,2,1,6.0,Walk,2,6,13,0,Bachelor,True,35.0,4,Tinggi
305,Male,35,Married,Mid,2,Legal,Full-Time,1,2,1.2,1,1,7.2,Public Transport,9,4,10,0,Bachelor,False,31.0,4,Tinggi
307,Male,28,Single,Junior,6,Legal,Part-Time,4,2,1.3,5,1,8.4,Car,11,2,8,0,Bachelor,False,23.0,4,Tinggi
308,Female,24,Single,Junior,2,Legal,Contract,2,3,0.7,1,1,8.2,Bike,4,0,6,0,Bachelor,False,21.0,4,Tinggi
324,Male,40,Married,Senior,10,IT,Contract,4,4,1.1,1,3,8.1,Car,14,6,19,5,Bachelor,True,45.0,4,Tinggi
335,Male,49,Single,Senior,22,IT,Contract,1,4,2.4,1,1,7.6,Car,11,9,22,7,Bachelor,False,51.0,4,Tinggi
341,Female,29,Single,Junior,7,Customer Service,Full-Time,3,5,1.3,3,2,6.3,Bike,7,2,10,0,Bachelor,False,23.5,4,Tinggi
345,Female,43,Divorced,Mid,15,HR,Part-Time,4,1,2.9,2,2,7.1,Public Transport,16,7,12,0,Bachelor,False,37.5,4,Tinggi
346,Female,38,Married,Senior,14,IT,Full-Time,2,4,2.5,1,1,8.1,Motorbike,17,5,19,7,Bachelor,True,47.0,4,Tinggi
347,Male,25,Single,Mid,3,Legal,Full-Time,5,5,1.8,5,2,7.5,Car,26,1,15,0,Bachelor,True,31.5,4,Tinggi
350,Male,40,Married,Mid,9,Marketing,Part-Time,4,2,1.1,1,2,7.4,Bike,10,6,11,0,Bachelor,False,34.5,4,Tinggi
352,Female,23,Single,Intern/Fresher,1,Sales,Contract,5,2,0.2,4,2,5.4,Motorbike,19,0,29,0,Bachelor,False,10.5,4,Tinggi
356,Female,29,Single,Junior,7,Customer Service,Part-Time,1,5,1.1,1,1,7.3,Bike,10,2,8,0,Bachelor,False,23.5,4,Tinggi
363,Male,26,Single,Mid,3,Sales,Full-Time,3,2,2.1,3,2,6.6,Car,16,1,12,0,Bachelor,False,31.5,4,Tinggi
370,Male,27,Single,Mid,5,Operations,Full-Time,5,1,0.0,1,2,8.7,Car,14,1,14,0,Bachelor,False,32.5,4,Tinggi
376,Female,38,Married,Senior,16,HR,Part-Time,1,2,3.2,2,1,8.1,Walk,1,5,16,3,Bachelor,False,48.0,4,Tinggi
380,Female,35,Single,Senior,13,Operations,Part-Time,4,1,0.5,1,1,6.1,Bike,4,4,24,1,Bachelor,False,46.5,4,Tinggi
384,Female,34,Married,Mid,6,IT,Full-Time,4,3,0.9,1,2,6.7,Bike,1,4,13,0,Bachelor,True,33.0,4,Tinggi
385,Male,29,Single,Junior,7,Finance,Full-Time,5,2,1.7,2,1,7.7,Public Transport,13,2,5,0,Bachelor,False,23.5,4,Tinggi
391,Female,23,Single,Intern/Fresher,1,Finance,Full-Time,4,5,0.2,4,1,6.3,Bike,8,0,20,0,Bachelor,False,10.5,4,Tinggi
394,Female,39,Married,Senior,17,Marketing,Full-Time,1,1,3.0,1,1,6.2,Public Transport,7,5,25,1,Bachelor,False,48.5,4,Tinggi
400,Male,32,Married,Senior,10,IT,Full-Time,1,5,0.7,5,1,8.6,Car,6,3,17,7,Bachelor,True,45.0,4,Tinggi
403,Male,37,Married,Mid,3,IT,Contract,1,5,0.6,1,2,7.1,Walk,1,5,13,0,Bachelor,True,31.5,4,Tinggi
405,Female,31,Married,Mid,4,Legal,Full-Time,5,1,2.5,1,2,7.0,Car,13,3,11,0,Bachelor,False,32.0,4,Tinggi
409,Male,27,Single,Mid,5,IT,Full-Time,1,5,0.7,1,1,7.6,Public Transport,13,1,15,0,Bachelor,True,32.5,4,Tinggi
410,Male,40,Married,Mid,16,IT,Part-Time,3,4,3.4,2,1,6.1,Car,22,6,12,0,Bachelor,False,38.0,4,Tinggi
411,Female,29,Single,Junior,7,Operations,Part-Time,3,4,0.4,2,1,7.6,Bike,3,2,5,0,Bachelor,False,23.5,4,Tinggi
414,Female,23,Single,Junior,1,Finance,Full-Time,1,5,3.6,1,1,7.3,Bike,2,0,6,0,Bachelor,True,20.5,4,Tinggi
425,Female,35,Married,Senior,13,Finance,Contract,1,3,2.3,2,1,7.2,Walk,2,4,16,5,Bachelor,False,46.5,4,Tinggi
430,Female,35,Married,Mid,13,Operations,Contract,5,1,0.6,1,1,6.9,Car,18,4,11,0,Bachelor,False,36.5,4,Tinggi
431,Male,23,Single,Intern/Fresher,1,Sales,Full-Time,4,2,2.9,5,1,7.0,Motorbike,10,0,26,0,Bachelor,False,10.5,4,Tinggi
435,Female,32,Single,Mid,10,Finance,Full-Time,2,5,1.7,5,1,8.6,Public Transport,15,3,10,0,Bachelor,True,35.0,4,Tinggi
437,Female,35,Married,Senior,13,Legal,Full-Time,2,4,3.4,3,1,5.9,Bike,1,4,24,5,Bachelor,False,46.5,4,Tinggi
444,Female,46,Married,Mid,17,Sales,Contract,2,1,3.5,1,1,7.8,Motorbike,22,8,14,0,Bachelor,False,38.5,4,Tinggi
448,Male,23,Single,Intern/Fresher,1,Operations,Full-Time,1,3,1.8,1,2,6.4,Motorbike,8,0,20,0,Bachelor,False,10.5,4,Tinggi
455,Female,26,Single,Junior,4,Sales,Full-Time,2,5,1.9,1,1,7.1,Car,19,1,6,0,Bachelor,True,22.0,4,Tinggi
457,Female,24,Single,Junior,2,Sales,Full-Time,4,3,1.2,4,1,6.0,Car,16,0,9,0,Bachelor,False,21.0,4,Tinggi
465,Male,52,Married,Senior,18,Sales,Full-Time,5,3,1.4,5,3,7.6,Car,5,10,21,8,Bachelor,False,49.0,4,Tinggi
467,Male,46,Single,Mid,15,Sales,Full-Time,1,2,2.4,2,2,7.9,Bike,4,8,11,0,Bachelor,False,37.5,4,Tinggi
468,Male,22,Single,Junior,0,IT,Part-Time,4,3,0.1,4,1,9.3,Walk,1,0,10,0,Bachelor,True,20.0,4,Tinggi
469,Female,22,Single,Intern/Fresher,0,Finance,Part-Time,3,1,2.7,2,1,6.5,Public Transport,9,0,29,0,Bachelor,False,10.0,4,Tinggi
471,Female,29,Single,Junior,7,Operations,Full-Time,4,3,1.0,5,1,6.9,Bike,9,2,5,0,Bachelor,False,23.5,4,Tinggi
475,Male,49,Single,Mid,22,IT,Full-Time,5,3,2.0,3,2,8.1,Motorbike,21,9,10,0,Bachelor,True,41.0,4,Tinggi
476,Male,32,Married,Senior,10,Legal,Full-Time,3,4,0.3,3,1,5.3,Public Transport,19,3,22,9,Bachelor,False,45.0,4,Tinggi
482,Male,26,Single,Mid,4,Finance,Full-Time,5,1,2.4,1,1,6.5,Car,19,1,14,0,Bachelor,False,32.0,4,Tinggi
488,Female,39,Married,Senior,17,Legal,Full-Time,4,2,2.0,4,1,6.9,Public Transport,20,5,19,1,Bachelor,False,48.5,4,Tinggi
491,Male,46,Married,Mid,12,IT,Full-Time,4,3,1.0,2,1,6.3,Walk,2,8,12,0,Bachelor,True,36.0,4,Tinggi
497,Female,22,Single,Intern/Fresher,0,Marketing,Full-Time,1,5,2.0,1,2,8.2,Car,6,0,21,0,Bachelor,False,10.0,4,Tinggi
500,Male,45,Married,Mid,13,Operations,Full-Time,5,5,3.4,2,3,5.0,Car,27,7,10,0,Bachelor,False,36.5,4,Tinggi
512,Male,22,Single,Intern/Fresher,0,Operations,Full-Time,1,3,2.9,3,1,9.0,Bike,3,0,27,0,Bachelor,False,10.0,4,Tinggi
523,Female,34,Single,Mid,12,Customer Service,Full-Time,1,4,3.3,2,2,6.1,Public Transport,19,4,10,0,Bachelor,False,36.0,4,Tinggi
525,Male,41,Divorced,Mid,12,Operations,Full-Time,4,3,3.0,5,1,7.0,Motorbike,23,6,14,0,Bachelor,False,36.0,4,Tinggi
528,Male,33,Divorced,Mid,11,IT,Full-Time,3,5,1.8,4,1,6.5,Walk,2,3,11,0,Bachelor,True,35.5,4,Tinggi
531,Male,27,Married,Junior,3,Finance,Part-Time,2,5,0.8,3,1,8.0,Car,19,1,10,0,Bachelor,True,21.5,4,Tinggi
543,Female,22,Single,Junior,0,Finance,Full-Time,1,5,3.6,3,1,9.0,Public Transport,20,0,8,0,Bachelor,False,20.0,4,Tinggi
547,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,5,4.1,5,1,6.9,Car,20,0,21,0,Bachelor,True,10.0,4,Tinggi
550,Male,27,Single,Junior,5,Finance,Part-Time,3,5,2.6,4,2,8.0,Car,6,1,5,0,Bachelor,True,22.5,4,Tinggi
552,Female,38,Single,Mid,16,Finance,Part-Time,4,3,4.1,3,1,8.1,Bike,6,5,14,0,Bachelor,False,38.0,4,Tinggi
557,Female,26,Single,Junior,4,IT,Part-Time,4,4,3.1,1,1,7.8,Public Transport,5,1,10,0,Bachelor,True,22.0,4,Tinggi
562,Male,24,Single,Junior,2,Operations,Full-Time,4,1,2.0,3,1,6.3,Bike,1,0,9,0,Bachelor,False,21.0,4,Tinggi
567,Female,48,Married,Mid,6,Finance,Full-Time,4,5,2.0,4,1,6.1,Car,27,8,15,0,Bachelor,False,33.0,4,Tinggi
576,Female,48,Divorced,Mid,14,Marketing,Full-Time,5,4,1.3,5,1,6.5,Car,27,8,15,0,Bachelor,False,37.0,4,Tinggi
581,Male,24,Single,Junior,2,Marketing,Contract,5,4,3.1,4,1,6.4,Car,17,0,5,0,Bachelor,False,21.0,4,Tinggi
582,Male,45,Married,Mid,23,IT,Contract,5,1,3.2,1,1,7.3,Car,19,7,14,0,Bachelor,True,41.5,4,Tinggi
583,Female,22,Single,Intern/Fresher,0,Customer Service,Full-Time,5,1,3.7,2,1,8.3,Walk,1,0,24,0,Bachelor,False,10.0,4,Tinggi
587,Female,34,Married,Mid,12,Operations,Full-Time,3,5,2.0,3,1,7.4,Car,12,4,13,0,Bachelor,False,36.0,4,Tinggi
591,Female,38,Married,Mid,13,HR,Part-Time,5,5,1.9,3,1,4.8,Walk,2,5,15,0,Bachelor,False,36.5,4,Tinggi
592,Female,29,Married,Junior,7,Legal,Full-Time,4,2,2.2,4,1,6.2,Public Transport,22,2,10,0,Bachelor,False,23.5,4,Tinggi
593,Female,28,Married,Junior,6,Finance,Full-Time,3,3,2.5,2,2,5.9,Car,13,2,10,0,Bachelor,False,23.0,4,Tinggi
597,Male,41,Married,Mid,7,Operations,Full-Time,4,2,2.8,3,1,7.8,Car,29,6,12,0,Bachelor,False,33.5,4,Tinggi
598,Female,25,Single,Junior,3,Finance,Full-Time,2,5,1.8,5,1,8.2,Bike,1,1,5,0,Bachelor,False,21.5,4,Tinggi
605,Male,35,Divorced,Mid,13,Customer Service,Full-Time,4,5,1.2,3,3,7.5,Public Transport,11,4,14,0,Bachelor,False,36.5,4,Tinggi
607,Male,49,Married,Mid,2,IT,Full-Time,3,4,3.2,3,2,6.7,Car,16,9,13,0,Bachelor,False,31.0,4,Tinggi
612,Male,22,Single,Junior,0,IT,Full-Time,5,4,0.2,3,1,5.4,Walk,2,0,10,0,Bachelor,False,20.0,4,Tinggi
617,Male,45,Married,Mid,14,Finance,Full-Time,1,5,1.7,5,1,8.1,Motorbike,14,7,14,0,Bachelor,False,37.0,4,Tinggi
619,Male,26,Single,Junior,4,Legal,Part-Time,5,4,2.1,2,2,6.0,Public Transport,23,1,9,0,Bachelor,True,22.0,4,Tinggi
620,Male,35,Divorced,Mid,5,IT,Part-Time,2,5,3.1,5,2,7.5,Public Transport,9,4,15,0,Bachelor,False,32.5,4,Tinggi
622,Male,34,Married,Mid,12,Operations,Full-Time,1,2,2.0,2,1,6.6,Motorbike,7,4,10,0,Bachelor,False,36.0,4,Tinggi
625,Female,51,Married,Senior,18,Finance,Contract,3,4,1.2,4,1,6.2,Car,23,9,17,3,Bachelor,True,49.0,4,Tinggi
643,Male,27,Single,Junior,5,IT,Full-Time,2,4,2.8,4,1,8.1,Car,8,1,5,0,Bachelor,True,22.5,4,Tinggi
647,Female,39,Single,Mid,1,Finance,Full-Time,4,5,1.5,4,1,5.7,Car,7,5,14,0,Bachelor,False,30.5,4,Tinggi
648,Female,24,Single,Junior,2,Marketing,Full-Time,2,4,3.2,2,3,8.4,Bike,9,0,6,0,Bachelor,False,21.0,4,Tinggi
652,Male,56,Married,Senior,21,Finance,Contract,4,4,1.8,2,1,6.5,Car,5,11,20,6,Bachelor,False,50.5,4,Tinggi
662,Male,37,Married,Senior,7,IT,Part-Time,4,3,1.5,2,1,7.8,Motorbike,15,5,20,2,Bachelor,True,43.5,4,Tinggi
667,Male,27,Single,Junior,5,Finance,Full-Time,5,5,2.9,4,3,6.5,Motorbike,10,1,5,0,Bachelor,False,22.5,4,Tinggi
670,Female,34,Married,Senior,12,Customer Service,Part-Time,3,5,2.4,2,1,6.2,Motorbike,12,4,22,9,Bachelor,False,46.0,4,Tinggi
673,Male,37,Single,Senior,15,Marketing,Contract,3,5,1.7,4,1,7.6,Car,26,5,16,2,Bachelor,False,47.5,4,Tinggi
676,Male,36,Married,Senior,14,Customer Service,Full-Time,4,4,2.8,3,3,7.3,Motorbike,8,4,21,2,Bachelor,False,47.0,4,Tinggi
677,Female,31,Married,Mid,5,Operations,Full-Time,5,4,1.8,5,1,5.3,Motorbike,9,3,12,0,Bachelor,False,32.5,4,Tinggi
678,Male,26,Single,Junior,4,Finance,Part-Time,1,4,0.9,3,1,5.1,Car,11,1,7,0,Bachelor,False,22.0,4,Tinggi
1468,Female,30,Married,Senior,8,Operations,Full-Time,5,5,2.9,4,2,6.8,Car,24,2,18,6,Bachelor,False,44.0,4,Tinggi
1469,Male,32,Married,Senior,10,Marketing,Full-Time,5,1,1.7,3,1,7.1,Walk,1,3,22,3,Bachelor,False,45.0,4,Tinggi
1473,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,5,0.1,1,2,7.7,Walk,1,0,25,0,Bachelor,True,10.0,4,Tinggi
1478,Male,32,Married,Mid,10,Operations,Full-Time,5,3,1.6,2,1,6.3,Car,24,3,12,0,Bachelor,False,35.0,4,Tinggi
1482,Male,23,Single,Junior,1,Finance,Part-Time,5,2,0.9,1,2,7.5,Car,16,0,9,0,Bachelor,False,20.5,4,Tinggi
1485,Male,29,Single,Junior,1,Finance,Full-Time,3,4,4.6,4,2,5.5,Car,27,2,8,0,Bachelor,False,20.5,4,Tinggi
1487,Female,35,Married,Mid,13,IT,Full-Time,3,5,2.9,3,2,6.3,Car,25,4,13,0,Bachelor,True,36.5,4,Tinggi
1488,Male,22,Single,Intern/Fresher,0,IT,Part-Time,4,3,2.9,1,1,8.3,Motorbike,5,0,25,0,Bachelor,True,10.0,4,Tinggi
1489,Male,29,Single,Junior,1,IT,Contract,4,2,2.1,3,1,7.1,Motorbike,24,2,5,0,Bachelor,False,20.5,4,Tinggi
1491,Male,24,Single,Junior,2,IT,Part-Time,2,1,2.8,2,2,9.1,Bike,4,0,9,0,Bachelor,True,21.0,4,Tinggi
1493,Female,53,Married,Senior,5,Marketing,Contract,5,4,2.6,5,2,5.9,Car,29,10,19,4,Bachelor,False,42.5,4,Tinggi
1494,Female,38,Married,Mid,2,Marketing,Part-Time,5,4,1.8,3,1,6.6,Public Transport,13,5,12,0,Bachelor,False,31.0,4,Tinggi
1506,Female,41,Single,Mid,2,HR,Full-Time,1,4,0.5,1,2,8.0,Public Transport,16,6,12,0,Bachelor,True,31.0,4,Tinggi
1507,Male,26,Single,Junior,4,IT,Full-Time,4,1,2.5,1,1,8.4,Public Transport,17,1,10,0,Bachelor,True,22.0,4,Tinggi
1509,Male,39,Married,Mid,11,Sales,Full-Time,3,4,0.0,3,3,9.3,Motorbike,17,5,15,0,Bachelor,False,35.5,4,Tinggi
1510,Female,29,Single,Junior,4,Sales,Full-Time,3,5,2.4,4,1,4.6,Car,22,2,9,0,Bachelor,False,22.0,4,Tinggi
1527,Male,34,Single,Senior,12,Finance,Full-Time,3,3,2.7,2,2,5.1,Car,25,4,15,5,Bachelor,False,46.0,4,Tinggi
1530,Male,32,Married,Senior,10,IT,Part-Time,4,2,2.4,5,1,8.1,Car,17,3,21,8,Bachelor,False,45.0,4,Tinggi
1532,Male,35,Single,Senior,13,Finance,Full-Time,4,3,3.3,1,1,5.7,Public Transport,25,4,15,5,Bachelor,False,46.5,4,Tinggi
1533,Male,27,Single,Junior,5,Legal,Full-Time,5,5,2.8,5,1,6.3,Car,14,1,9,0,Bachelor,True,22.5,4,Tinggi
1535,Male,34,Married,Mid,12,IT,Part-Time,1,5,3.0,1,3,6.4,Public Transport,20,4,11,0,Bachelor,True,36.0,4,Tinggi
1540,Male,40,Married,Mid,11,Legal,Full-Time,5,3,1.5,3,1,6.9,Car,29,6,14,0,Bachelor,False,35.5,4,Tinggi
1542,Female,28,Single,Junior,6,Finance,Full-Time,4,3,2.2,2,3,8.5,Walk,2,2,7,0,Bachelor,False,23.0,4,Tinggi
1544,Male,32,Married,Mid,10,Sales,Full-Time,2,4,2.1,1,1,6.2,Car,9,3,15,0,Bachelor,False,35.0,4,Tinggi
1546,Female,22,Single,Intern/Fresher,0,Customer Service,Part-Time,4,3,1.4,1,2,7.6,Motorbike,19,0,22,0,Bachelor,False,10.0,4,Tinggi
1547,Female,28,Single,Mid,6,Legal,Full-Time,1,4,2.6,2,1,7.0,Public Transport,5,2,14,0,Bachelor,False,33.0,4,Tinggi
1554,Male,40,Married,Mid,18,Operations,Full-Time,4,2,1.9,3,1,8.8,Walk,1,6,12,0,Bachelor,False,39.0,4,Tinggi
1557,Male,37,Married,Mid,13,Operations,Full-Time,1,2,1.4,3,2,8.3,Car,22,5,13,0,Bachelor,False,36.5,4,Tinggi
1564,Female,30,Married,Senior,8,Sales,Part-Time,5,3,1.8,2,1,5.5,Motorbike,13,2,18,6,Bachelor,False,44.0,4,Tinggi
1566,Female,29,Single,Junior,7,Legal,Full-Time,4,3,2.0,2,1,7.8,Walk,1,2,6,0,Bachelor,False,23.5,4,Tinggi
1567,Female,45,Single,Senior,15,Legal,Full-Time,3,1,2.9,3,1,7.4,Walk,2,7,22,6,Bachelor,False,47.5,4,Tinggi
1569,Male,30,Single,Mid,8,Finance,Contract,2,3,2.8,1,3,5.4,Bike,1,2,14,0,Bachelor,False,34.0,4,Tinggi
1575,Male,45,Married,Mid,9,Sales,Full-Time,5,4,1.6,5,1,7.1,Car,14,7,15,0,Bachelor,False,34.5,4,Tinggi
